term_str,n,rank,p,i
puritanical,1,20274,6.732320253781545e-07,20.502392857485294
shaded,1,20274,6.732320253781545e-07,20.502392857485294
countryman,1,20274,6.732320253781545e-07,20.502392857485294
unvarnished,1,20274,6.732320253781545e-07,20.502392857485294
carp,1,20274,6.732320253781545e-07,20.502392857485294
fanatically,1,20274,6.732320253781545e-07,20.502392857485294
wedded,1,20274,6.732320253781545e-07,20.502392857485294
thrise,1,20274,6.732320253781545e-07,20.502392857485294
ricefields,1,20274,6.732320253781545e-07,20.502392857485294
fainthearted,1,20274,6.732320253781545e-07,20.502392857485294
retards,1,20274,6.732320253781545e-07,20.502392857485294
directest,1,20274,6.732320253781545e-07,20.502392857485294
besetting,1,20274,6.732320253781545e-07,20.502392857485294
youna,1,20274,6.732320253781545e-07,20.502392857485294
186065,1,20274,6.732320253781545e-07,20.502392857485294
pricking,1,20274,6.732320253781545e-07,20.502392857485294
analyzing,1,20274,6.732320253781545e-07,20.502392857485294
undiminished,1,20274,6.732320253781545e-07,20.502392857485294
oneida,1,20274,6.732320253781545e-07,20.502392857485294
institutegirls,1,20274,6.732320253781545e-07,20.502392857485294
plainedunord,1,20274,6.732320253781545e-07,20.502392857485294
limonade,1,20274,6.732320253781545e-07,20.502392857485294
sainte,1,20274,6.732320253781545e-07,20.502392857485294
suzanne,1,20274,6.732320253781545e-07,20.502392857485294
morin,1,20274,6.732320253781545e-07,20.502392857485294
scorning,1,20274,6.732320253781545e-07,20.502392857485294
promulgators,1,20274,6.732320253781545e-07,20.502392857485294
borgne,1,20274,6.732320253781545e-07,20.502392857485294
thundertone,1,20274,6.732320253781545e-07,20.502392857485294
terrier,1,20274,6.732320253781545e-07,20.502392857485294
rouge,1,20274,6.732320253781545e-07,20.502392857485294
petitsaintlouis,1,20274,6.732320253781545e-07,20.502392857485294
rabel,1,20274,6.732320253781545e-07,20.502392857485294
contemporaries,1,20274,6.732320253781545e-07,20.502392857485294
acumen,1,20274,6.732320253781545e-07,20.502392857485294
southeastern,1,20274,6.732320253781545e-07,20.502392857485294
tarns,1,20274,6.732320253781545e-07,20.502392857485294
yaque,1,20274,6.732320253781545e-07,20.502392857485294
watershed,1,20274,6.732320253781545e-07,20.502392857485294
lengthened,1,20274,6.732320253781545e-07,20.502392857485294
jago,1,20274,6.732320253781545e-07,20.502392857485294
unlocks,1,20274,6.732320253781545e-07,20.502392857485294
banica,1,20274,6.732320253781545e-07,20.502392857485294
sublimation,1,20274,6.732320253781545e-07,20.502392857485294
wellwatered,1,20274,6.732320253781545e-07,20.502392857485294
unsoundness,1,20274,6.732320253781545e-07,20.502392857485294
fallacy,1,20274,6.732320253781545e-07,20.502392857485294
savannahs,1,20274,6.732320253781545e-07,20.502392857485294
variations,1,20274,6.732320253781545e-07,20.502392857485294
moderated,1,20274,6.732320253781545e-07,20.502392857485294
hurricanes,1,20274,6.732320253781545e-07,20.502392857485294
enervate,1,20274,6.732320253781545e-07,20.502392857485294
chaps,1,20274,6.732320253781545e-07,20.502392857485294
revives,1,20274,6.732320253781545e-07,20.502392857485294
sophism,1,20274,6.732320253781545e-07,20.502392857485294
betrothed,1,20274,6.732320253781545e-07,20.502392857485294
searcher,1,20274,6.732320253781545e-07,20.502392857485294
barristers,1,20274,6.732320253781545e-07,20.502392857485294
vacations,1,20274,6.732320253781545e-07,20.502392857485294
discreditably,1,20274,6.732320253781545e-07,20.502392857485294
romances,1,20274,6.732320253781545e-07,20.502392857485294
wateringplaces,1,20274,6.732320253781545e-07,20.502392857485294
apparition,1,20274,6.732320253781545e-07,20.502392857485294
levity,1,20274,6.732320253781545e-07,20.502392857485294
ugliness,1,20274,6.732320253781545e-07,20.502392857485294
envenomed,1,20274,6.732320253781545e-07,20.502392857485294
waywardness,1,20274,6.732320253781545e-07,20.502392857485294
pettishness,1,20274,6.732320253781545e-07,20.502392857485294
proneness,1,20274,6.732320253781545e-07,20.502392857485294
discarding,1,20274,6.732320253781545e-07,20.502392857485294
doll,1,20274,6.732320253781545e-07,20.502392857485294
playhouse,1,20274,6.732320253781545e-07,20.502392857485294
frolicsome,1,20274,6.732320253781545e-07,20.502392857485294
kitten,1,20274,6.732320253781545e-07,20.502392857485294
dingle,1,20274,6.732320253781545e-07,20.502392857485294
dizzy,1,20274,6.732320253781545e-07,20.502392857485294
dives,1,20274,6.732320253781545e-07,20.502392857485294
lazarus,1,20274,6.732320253781545e-07,20.502392857485294
bodley,1,20274,6.732320253781545e-07,20.502392857485294
fonder,1,20274,6.732320253781545e-07,20.502392857485294
dewpearls,1,20274,6.732320253781545e-07,20.502392857485294
vinegar,1,20274,6.732320253781545e-07,20.502392857485294
inculcates,1,20274,6.732320253781545e-07,20.502392857485294
chattered,1,20274,6.732320253781545e-07,20.502392857485294
halfled,1,20274,6.732320253781545e-07,20.502392857485294
musty,1,20274,6.732320253781545e-07,20.502392857485294
goodall,1,20274,6.732320253781545e-07,20.502392857485294
coalhouse,1,20274,6.732320253781545e-07,20.502392857485294
anguishmarked,1,20274,6.732320253781545e-07,20.502392857485294
indentify,1,20274,6.732320253781545e-07,20.502392857485294
nitre,1,20274,6.732320253781545e-07,20.502392857485294
strolled,1,20274,6.732320253781545e-07,20.502392857485294
songster,1,20274,6.732320253781545e-07,20.502392857485294
niceties,1,20274,6.732320253781545e-07,20.502392857485294
pall,1,20274,6.732320253781545e-07,20.502392857485294
brightlylighted,1,20274,6.732320253781545e-07,20.502392857485294
gaudy,1,20274,6.732320253781545e-07,20.502392857485294
flaunting,1,20274,6.732320253781545e-07,20.502392857485294
oligarchy,1,20274,6.732320253781545e-07,20.502392857485294
contemplations,1,20274,6.732320253781545e-07,20.502392857485294
amaranthine,1,20274,6.732320253781545e-07,20.502392857485294
unaccomplished,1,20274,6.732320253781545e-07,20.502392857485294
everpleasant,1,20274,6.732320253781545e-07,20.502392857485294
mazes,1,20274,6.732320253781545e-07,20.502392857485294
congealed,1,20274,6.732320253781545e-07,20.502392857485294
flamed,1,20274,6.732320253781545e-07,20.502392857485294
weltering,1,20274,6.732320253781545e-07,20.502392857485294
imprecate,1,20274,6.732320253781545e-07,20.502392857485294
bodly,1,20274,6.732320253781545e-07,20.502392857485294
antiprotestant,1,20274,6.732320253781545e-07,20.502392857485294
sleepwaking,1,20274,6.732320253781545e-07,20.502392857485294
hearsed,1,20274,6.732320253781545e-07,20.502392857485294
upholden,1,20274,6.732320253781545e-07,20.502392857485294
provident,1,20274,6.732320253781545e-07,20.502392857485294
rekindled,1,20274,6.732320253781545e-07,20.502392857485294
appallingly,1,20274,6.732320253781545e-07,20.502392857485294
chastisement,1,20274,6.732320253781545e-07,20.502392857485294
wanderinglike,1,20274,6.732320253781545e-07,20.502392857485294
distributes,1,20274,6.732320253781545e-07,20.502392857485294
inscribe,1,20274,6.732320253781545e-07,20.502392857485294
slab,1,20274,6.732320253781545e-07,20.502392857485294
emasculation,1,20274,6.732320253781545e-07,20.502392857485294
pared,1,20274,6.732320253781545e-07,20.502392857485294
anchorite,1,20274,6.732320253781545e-07,20.502392857485294
gentlyroaring,1,20274,6.732320253781545e-07,20.502392857485294
fleshless,1,20274,6.732320253781545e-07,20.502392857485294
uprisen,1,20274,6.732320253781545e-07,20.502392857485294
confidingly,1,20274,6.732320253781545e-07,20.502392857485294
frontdoor,1,20274,6.732320253781545e-07,20.502392857485294
flossy,1,20274,6.732320253781545e-07,20.502392857485294
enjoins,1,20274,6.732320253781545e-07,20.502392857485294
chide,1,20274,6.732320253781545e-07,20.502392857485294
sleeplessness,1,20274,6.732320253781545e-07,20.502392857485294
charnelhouse,1,20274,6.732320253781545e-07,20.502392857485294
gases,1,20274,6.732320253781545e-07,20.502392857485294
goosey,1,20274,6.732320253781545e-07,20.502392857485294
egress,1,20274,6.732320253781545e-07,20.502392857485294
windingsheet,1,20274,6.732320253781545e-07,20.502392857485294
cadaverous,1,20274,6.732320253781545e-07,20.502392857485294
vicelike,1,20274,6.732320253781545e-07,20.502392857485294
ould,1,20274,6.732320253781545e-07,20.502392857485294
dawns,1,20274,6.732320253781545e-07,20.502392857485294
sarves,1,20274,6.732320253781545e-07,20.502392857485294
commendatory,1,20274,6.732320253781545e-07,20.502392857485294
bombarde,1,20274,6.732320253781545e-07,20.502392857485294
croixdesbosquets,1,20274,6.732320253781545e-07,20.502392857485294
arcahaye,1,20274,6.732320253781545e-07,20.502392857485294
diaz,1,20274,6.732320253781545e-07,20.502392857485294
missile,1,20274,6.732320253781545e-07,20.502392857485294
wellaimed,1,20274,6.732320253781545e-07,20.502392857485294
newlyawakened,1,20274,6.732320253781545e-07,20.502392857485294
1630,1,20274,6.732320253781545e-07,20.502392857485294
jinnings,1,20274,6.732320253781545e-07,20.502392857485294
mêlée,1,20274,6.732320253781545e-07,20.502392857485294
1638,1,20274,6.732320253781545e-07,20.502392857485294
fortifying,1,20274,6.732320253781545e-07,20.502392857485294
piratical,1,20274,6.732320253781545e-07,20.502392857485294
aggressions,1,20274,6.732320253781545e-07,20.502392857485294
wreaking,1,20274,6.732320253781545e-07,20.502392857485294
corsairs,1,20274,6.732320253781545e-07,20.502392857485294
1661,1,20274,6.732320253781545e-07,20.502392857485294
1665,1,20274,6.732320253781545e-07,20.502392857485294
enunciated,1,20274,6.732320253781545e-07,20.502392857485294
pouancey,1,20274,6.732320253781545e-07,20.502392857485294
cussy,1,20274,6.732320253781545e-07,20.502392857485294
1685,1,20274,6.732320253781545e-07,20.502392857485294
1691,1,20274,6.732320253781545e-07,20.502392857485294
1586,1,20274,6.732320253781545e-07,20.502392857485294
victors,1,20274,6.732320253781545e-07,20.502392857485294
belligerents,1,20274,6.732320253781545e-07,20.502392857485294
1502,1,20274,6.732320253781545e-07,20.502392857485294
symphony,1,20274,6.732320253781545e-07,20.502392857485294
1499,1,20274,6.732320253781545e-07,20.502392857485294
discoverer,1,20274,6.732320253781545e-07,20.502392857485294
mutilation,1,20274,6.732320253781545e-07,20.502392857485294
1501,1,20274,6.732320253781545e-07,20.502392857485294
bibical,1,20274,6.732320253781545e-07,20.502392857485294
watchhouse,1,20274,6.732320253781545e-07,20.502392857485294
1506,1,20274,6.732320253781545e-07,20.502392857485294
1503,1,20274,6.732320253781545e-07,20.502392857485294
cacique,1,20274,6.732320253781545e-07,20.502392857485294
anacoana,1,20274,6.732320253781545e-07,20.502392857485294
1507,1,20274,6.732320253781545e-07,20.502392857485294
datenza,1,20274,6.732320253781545e-07,20.502392857485294
gonzalez,1,20274,6.732320253781545e-07,20.502392857485294
sugarmill,1,20274,6.732320253781545e-07,20.502392857485294
1511,1,20274,6.732320253781545e-07,20.502392857485294
casas,1,20274,6.732320253781545e-07,20.502392857485294
1519,1,20274,6.732320253781545e-07,20.502392857485294
ducasse,1,20274,6.732320253781545e-07,20.502392857485294
ryswick,1,20274,6.732320253781545e-07,20.502392857485294
fruitgardening,1,20274,6.732320253781545e-07,20.502392857485294
reparation,1,20274,6.732320253781545e-07,20.502392857485294
colonizationists,1,20274,6.732320253781545e-07,20.502392857485294
traduced,1,20274,6.732320253781545e-07,20.502392857485294
revenues,1,20274,6.732320253781545e-07,20.502392857485294
contemning,1,20274,6.732320253781545e-07,20.502392857485294
befooled,1,20274,6.732320253781545e-07,20.502392857485294
lancet,1,20274,6.732320253781545e-07,20.502392857485294
cordwainer,1,20274,6.732320253781545e-07,20.502392857485294
impost,1,20274,6.732320253781545e-07,20.502392857485294
frequenting,1,20274,6.732320253781545e-07,20.502392857485294
sterility,1,20274,6.732320253781545e-07,20.502392857485294
favourites,1,20274,6.732320253781545e-07,20.502392857485294
pets,1,20274,6.732320253781545e-07,20.502392857485294
metif,1,20274,6.732320253781545e-07,20.502392857485294
editing,1,20274,6.732320253781545e-07,20.502392857485294
evanescent,1,20274,6.732320253781545e-07,20.502392857485294
turbulence,1,20274,6.732320253781545e-07,20.502392857485294
fermenting,1,20274,6.732320253781545e-07,20.502392857485294
quâ,1,20274,6.732320253781545e-07,20.502392857485294
sensual,1,20274,6.732320253781545e-07,20.502392857485294
burningiron,1,20274,6.732320253781545e-07,20.502392857485294
saintdomingue,1,20274,6.732320253781545e-07,20.502392857485294
evergrowing,1,20274,6.732320253781545e-07,20.502392857485294
swindling,1,20274,6.732320253781545e-07,20.502392857485294
jerrold,1,20274,6.732320253781545e-07,20.502392857485294
555825,1,20274,6.732320253781545e-07,20.502392857485294
27717,1,20274,6.732320253781545e-07,20.502392857485294
21800,1,20274,6.732320253781545e-07,20.502392857485294
495528,1,20274,6.732320253781545e-07,20.502392857485294
professorship,1,20274,6.732320253781545e-07,20.502392857485294
prided,1,20274,6.732320253781545e-07,20.502392857485294
limitations,1,20274,6.732320253781545e-07,20.502392857485294
unsalable,1,20274,6.732320253781545e-07,20.502392857485294
jun,1,20274,6.732320253781545e-07,20.502392857485294
glenn,1,20274,6.732320253781545e-07,20.502392857485294
1778,1,20274,6.732320253781545e-07,20.502392857485294
suffocation,1,20274,6.732320253781545e-07,20.502392857485294
warded,1,20274,6.732320253781545e-07,20.502392857485294
engraver,1,20274,6.732320253781545e-07,20.502392857485294
jocelyn,1,20274,6.732320253781545e-07,20.502392857485294
unscrupulously,1,20274,6.732320253781545e-07,20.502392857485294
1498,1,20274,6.732320253781545e-07,20.502392857485294
diction,1,20274,6.732320253781545e-07,20.502392857485294
falsest,1,20274,6.732320253781545e-07,20.502392857485294
rolando,1,20274,6.732320253781545e-07,20.502392857485294
3117,1,20274,6.732320253781545e-07,20.502392857485294
789,1,20274,6.732320253781545e-07,20.502392857485294
182,1,20274,6.732320253781545e-07,20.502392857485294
weathers,1,20274,6.732320253781545e-07,20.502392857485294
début,1,20274,6.732320253781545e-07,20.502392857485294
cultivations,1,20274,6.732320253781545e-07,20.502392857485294
gillespie,1,20274,6.732320253781545e-07,20.502392857485294
livres,1,20274,6.732320253781545e-07,20.502392857485294
livre,1,20274,6.732320253781545e-07,20.502392857485294
franc,1,20274,6.732320253781545e-07,20.502392857485294
fete,1,20274,6.732320253781545e-07,20.502392857485294
65352039,1,20274,6.732320253781545e-07,20.502392857485294
slavemasters,1,20274,6.732320253781545e-07,20.502392857485294
illgotten,1,20274,6.732320253781545e-07,20.502392857485294
57782,1,20274,6.732320253781545e-07,20.502392857485294
48823,1,20274,6.732320253781545e-07,20.502392857485294
247612,1,20274,6.732320253781545e-07,20.502392857485294
leavitt,1,20274,6.732320253781545e-07,20.502392857485294
exported,1,20274,6.732320253781545e-07,20.502392857485294
793,1,20274,6.732320253781545e-07,20.502392857485294
breadstuffs,1,20274,6.732320253781545e-07,20.502392857485294
combatting,1,20274,6.732320253781545e-07,20.502392857485294
acquin,1,20274,6.732320253781545e-07,20.502392857485294
tantamount,1,20274,6.732320253781545e-07,20.502392857485294
baynet,1,20274,6.732320253781545e-07,20.502392857485294
cayesjacmel,1,20274,6.732320253781545e-07,20.502392857485294
damemarie,1,20274,6.732320253781545e-07,20.502392857485294
rigour,1,20274,6.732320253781545e-07,20.502392857485294
torbeck,1,20274,6.732320253781545e-07,20.502392857485294
anseveau,1,20274,6.732320253781545e-07,20.502392857485294
fondcavaillon,1,20274,6.732320253781545e-07,20.502392857485294
cliffs,1,20274,6.732320253781545e-07,20.502392857485294
cereal,1,20274,6.732320253781545e-07,20.502392857485294
beetled,1,20274,6.732320253781545e-07,20.502392857485294
cloudcovered,1,20274,6.732320253781545e-07,20.502392857485294
uncounted,1,20274,6.732320253781545e-07,20.502392857485294
seaside,1,20274,6.732320253781545e-07,20.502392857485294
unenlivened,1,20274,6.732320253781545e-07,20.502392857485294
entombed,1,20274,6.732320253781545e-07,20.502392857485294
granitehearted,1,20274,6.732320253781545e-07,20.502392857485294
capfrancais,1,20274,6.732320253781545e-07,20.502392857485294
133534423,1,20274,6.732320253781545e-07,20.502392857485294
27000000,1,20274,6.732320253781545e-07,20.502392857485294
991893334,1,20274,6.732320253781545e-07,20.502392857485294
ulterior,1,20274,6.732320253781545e-07,20.502392857485294
marvels,1,20274,6.732320253781545e-07,20.502392857485294
newlydiscovered,1,20274,6.732320253781545e-07,20.502392857485294
fettered,1,20274,6.732320253781545e-07,20.502392857485294
multiform,1,20274,6.732320253781545e-07,20.502392857485294
incarcerated,1,20274,6.732320253781545e-07,20.502392857485294
caciques,1,20274,6.732320253781545e-07,20.502392857485294
butios,1,20274,6.732320253781545e-07,20.502392857485294
enchanter,1,20274,6.732320253781545e-07,20.502392857485294
navidad,1,20274,6.732320253781545e-07,20.502392857485294
valparaiso,1,20274,6.732320253781545e-07,20.502392857485294
dogberry,1,20274,6.732320253781545e-07,20.502392857485294
hemisphere,1,20274,6.732320253781545e-07,20.502392857485294
1493,1,20274,6.732320253781545e-07,20.502392857485294
cibao,1,20274,6.732320253781545e-07,20.502392857485294
monte,1,20274,6.732320253781545e-07,20.502392857485294
christo,1,20274,6.732320253781545e-07,20.502392857485294
muchcoveted,1,20274,6.732320253781545e-07,20.502392857485294
thur,1,20274,6.732320253781545e-07,20.502392857485294
battleinstinct,1,20274,6.732320253781545e-07,20.502392857485294
espagnola,1,20274,6.732320253781545e-07,20.502392857485294
statistical,1,20274,6.732320253781545e-07,20.502392857485294
819000,1,20274,6.732320253781545e-07,20.502392857485294
758333334,1,20274,6.732320253781545e-07,20.502392857485294
5226667,1,20274,6.732320253781545e-07,20.502392857485294
trinidad,1,20274,6.732320253781545e-07,20.502392857485294
600000,1,20274,6.732320253781545e-07,20.502392857485294
367721,1,20274,6.732320253781545e-07,20.502392857485294
burnley,1,20274,6.732320253781545e-07,20.502392857485294
506146,1,20274,6.732320253781545e-07,20.502392857485294
61468,1,20274,6.732320253781545e-07,20.502392857485294
105000,1,20274,6.732320253781545e-07,20.502392857485294
resemblances,1,20274,6.732320253781545e-07,20.502392857485294
936000,1,20274,6.732320253781545e-07,20.502392857485294
prose,1,20274,6.732320253781545e-07,20.502392857485294
lancasterian,1,20274,6.732320253781545e-07,20.502392857485294
susceptibilities,1,20274,6.732320253781545e-07,20.502392857485294
appleton,1,20274,6.732320253781545e-07,20.502392857485294
unrighteously,1,20274,6.732320253781545e-07,20.502392857485294
turnkey,1,20274,6.732320253781545e-07,20.502392857485294
1492,1,20274,6.732320253781545e-07,20.502392857485294
1822,1,20274,6.732320253781545e-07,20.502392857485294
presmckinley,1,20274,6.732320253781545e-07,20.502392857485294
ruthless,1,20274,6.732320253781545e-07,20.502392857485294
endowing,1,20274,6.732320253781545e-07,20.502392857485294
290000,1,20274,6.732320253781545e-07,20.502392857485294
insufficiency,1,20274,6.732320253781545e-07,20.502392857485294
resuming,1,20274,6.732320253781545e-07,20.502392857485294
premonition,1,20274,6.732320253781545e-07,20.502392857485294
disburden,1,20274,6.732320253781545e-07,20.502392857485294
streaked,1,20274,6.732320253781545e-07,20.502392857485294
dullred,1,20274,6.732320253781545e-07,20.502392857485294
mucous,1,20274,6.732320253781545e-07,20.502392857485294
secretions,1,20274,6.732320253781545e-07,20.502392857485294
surcharged,1,20274,6.732320253781545e-07,20.502392857485294
gums,1,20274,6.732320253781545e-07,20.502392857485294
blackened,1,20274,6.732320253781545e-07,20.502392857485294
yellowish,1,20274,6.732320253781545e-07,20.502392857485294
85000,1,20274,6.732320253781545e-07,20.502392857485294
tarnished,1,20274,6.732320253781545e-07,20.502392857485294
gleaned,1,20274,6.732320253781545e-07,20.502392857485294
reconstructed,1,20274,6.732320253781545e-07,20.502392857485294
overhangs,1,20274,6.732320253781545e-07,20.502392857485294
sheds,1,20274,6.732320253781545e-07,20.502392857485294
inconsolable,1,20274,6.732320253781545e-07,20.502392857485294
lacedemonian,1,20274,6.732320253781545e-07,20.502392857485294
crater,1,20274,6.732320253781545e-07,20.502392857485294
antechamber,1,20274,6.732320253781545e-07,20.502392857485294
1500000,1,20274,6.732320253781545e-07,20.502392857485294
paradescience,1,20274,6.732320253781545e-07,20.502392857485294
mckinleypresident,1,20274,6.732320253781545e-07,20.502392857485294
incomprehensible,1,20274,6.732320253781545e-07,20.502392857485294
blameworthy,1,20274,6.732320253781545e-07,20.502392857485294
conjuncture,1,20274,6.732320253781545e-07,20.502392857485294
crushes,1,20274,6.732320253781545e-07,20.502392857485294
illhumor,1,20274,6.732320253781545e-07,20.502392857485294
191,1,20274,6.732320253781545e-07,20.502392857485294
joie,1,20274,6.732320253781545e-07,20.502392857485294
dynamo,1,20274,6.732320253781545e-07,20.502392857485294
bugaboo,1,20274,6.732320253781545e-07,20.502392857485294
bootless,1,20274,6.732320253781545e-07,20.502392857485294
indisposed,1,20274,6.732320253781545e-07,20.502392857485294
cassedy,1,20274,6.732320253781545e-07,20.502392857485294
835,1,20274,6.732320253781545e-07,20.502392857485294
restorer,1,20274,6.732320253781545e-07,20.502392857485294
feux,1,20274,6.732320253781545e-07,20.502392857485294
impurer,1,20274,6.732320253781545e-07,20.502392857485294
contagion,1,20274,6.732320253781545e-07,20.502392857485294
illusions,1,20274,6.732320253781545e-07,20.502392857485294
buffooneries,1,20274,6.732320253781545e-07,20.502392857485294
inglorious,1,20274,6.732320253781545e-07,20.502392857485294
bodyguard,1,20274,6.732320253781545e-07,20.502392857485294
11016159,1,20274,6.732320253781545e-07,20.502392857485294
fiscal,1,20274,6.732320253781545e-07,20.502392857485294
prairial,1,20274,6.732320253781545e-07,20.502392857485294
incontestable,1,20274,6.732320253781545e-07,20.502392857485294
legacies,1,20274,6.732320253781545e-07,20.502392857485294
fabricating,1,20274,6.732320253781545e-07,20.502392857485294
ensnare,1,20274,6.732320253781545e-07,20.502392857485294
inuendo,1,20274,6.732320253781545e-07,20.502392857485294
dexterous,1,20274,6.732320253781545e-07,20.502392857485294
exculpation,1,20274,6.732320253781545e-07,20.502392857485294
calumniated,1,20274,6.732320253781545e-07,20.502392857485294
jesuit,1,20274,6.732320253781545e-07,20.502392857485294
exterminate,1,20274,6.732320253781545e-07,20.502392857485294
minimum,1,20274,6.732320253781545e-07,20.502392857485294
confide,1,20274,6.732320253781545e-07,20.502392857485294
confidingness,1,20274,6.732320253781545e-07,20.502392857485294
6225339,1,20274,6.732320253781545e-07,20.502392857485294
seizure,1,20274,6.732320253781545e-07,20.502392857485294
6438670,1,20274,6.732320253781545e-07,20.502392857485294
meteor,1,20274,6.732320253781545e-07,20.502392857485294
selfavengement,1,20274,6.732320253781545e-07,20.502392857485294
perfumed,1,20274,6.732320253781545e-07,20.502392857485294
palanquin,1,20274,6.732320253781545e-07,20.502392857485294
odoriferous,1,20274,6.732320253781545e-07,20.502392857485294
reveries,1,20274,6.732320253781545e-07,20.502392857485294
courtiers,1,20274,6.732320253781545e-07,20.502392857485294
ravishing,1,20274,6.732320253781545e-07,20.502392857485294
dancers,1,20274,6.732320253781545e-07,20.502392857485294
mementos,1,20274,6.732320253781545e-07,20.502392857485294
intrepid,1,20274,6.732320253781545e-07,20.502392857485294
hierarchy,1,20274,6.732320253781545e-07,20.502392857485294
hairs,1,20274,6.732320253781545e-07,20.502392857485294
enfeebled,1,20274,6.732320253781545e-07,20.502392857485294
conspire,1,20274,6.732320253781545e-07,20.502392857485294
economically,1,20274,6.732320253781545e-07,20.502392857485294
dependency,1,20274,6.732320253781545e-07,20.502392857485294
premeditated,1,20274,6.732320253781545e-07,20.502392857485294
gammon,1,20274,6.732320253781545e-07,20.502392857485294
supervise,1,20274,6.732320253781545e-07,20.502392857485294
forecasting,1,20274,6.732320253781545e-07,20.502392857485294
achilles,1,20274,6.732320253781545e-07,20.502392857485294
inconstancy,1,20274,6.732320253781545e-07,20.502392857485294
sharers,1,20274,6.732320253781545e-07,20.502392857485294
woodworking,1,20274,6.732320253781545e-07,20.502392857485294
bypaths,1,20274,6.732320253781545e-07,20.502392857485294
counterfeited,1,20274,6.732320253781545e-07,20.502392857485294
37x55,1,20274,6.732320253781545e-07,20.502392857485294
petiterivière,1,20274,6.732320253781545e-07,20.502392857485294
depôt,1,20274,6.732320253781545e-07,20.502392857485294
circumvent,1,20274,6.732320253781545e-07,20.502392857485294
gabarre,1,20274,6.732320253781545e-07,20.502392857485294
thunderclap,1,20274,6.732320253781545e-07,20.502392857485294
moanings,1,20274,6.732320253781545e-07,20.502392857485294
rescuers,1,20274,6.732320253781545e-07,20.502392857485294
37x85,1,20274,6.732320253781545e-07,20.502392857485294
nolo,1,20274,6.732320253781545e-07,20.502392857485294
sepulture,1,20274,6.732320253781545e-07,20.502392857485294
37x42,1,20274,6.732320253781545e-07,20.502392857485294
crocodiles,1,20274,6.732320253781545e-07,20.502392857485294
calcined,1,20274,6.732320253781545e-07,20.502392857485294
partychief,1,20274,6.732320253781545e-07,20.502392857485294
unproductive,1,20274,6.732320253781545e-07,20.502392857485294
unburied,1,20274,6.732320253781545e-07,20.502392857485294
wreaked,1,20274,6.732320253781545e-07,20.502392857485294
disavowal,1,20274,6.732320253781545e-07,20.502392857485294
upholstering,1,20274,6.732320253781545e-07,20.502392857485294
panelled,1,20274,6.732320253781545e-07,20.502392857485294
bardet,1,20274,6.732320253781545e-07,20.502392857485294
sills,1,20274,6.732320253781545e-07,20.502392857485294
infuse,1,20274,6.732320253781545e-07,20.502392857485294
circulate,1,20274,6.732320253781545e-07,20.502392857485294
garrisons,1,20274,6.732320253781545e-07,20.502392857485294
depôts,1,20274,6.732320253781545e-07,20.502392857485294
wainscoting,1,20274,6.732320253781545e-07,20.502392857485294
besieges,1,20274,6.732320253781545e-07,20.502392857485294
revenging,1,20274,6.732320253781545e-07,20.502392857485294
entrench,1,20274,6.732320253781545e-07,20.502392857485294
intersected,1,20274,6.732320253781545e-07,20.502392857485294
outlets,1,20274,6.732320253781545e-07,20.502392857485294
demolition,1,20274,6.732320253781545e-07,20.502392857485294
harangued,1,20274,6.732320253781545e-07,20.502392857485294
monpoint,1,20274,6.732320253781545e-07,20.502392857485294
electrical,1,20274,6.732320253781545e-07,20.502392857485294
ironworking,1,20274,6.732320253781545e-07,20.502392857485294
pasturage,1,20274,6.732320253781545e-07,20.502392857485294
disseminated,1,20274,6.732320253781545e-07,20.502392857485294
supplementing,1,20274,6.732320253781545e-07,20.502392857485294
scientist,1,20274,6.732320253781545e-07,20.502392857485294
bushwood,1,20274,6.732320253781545e-07,20.502392857485294
determinate,1,20274,6.732320253781545e-07,20.502392857485294
colossal,1,20274,6.732320253781545e-07,20.502392857485294
suggesting,1,20274,6.732320253781545e-07,20.502392857485294
processional,1,20274,6.732320253781545e-07,20.502392857485294
appropriates,1,20274,6.732320253781545e-07,20.502392857485294
révolution,1,20274,6.732320253781545e-07,20.502392857485294
172,1,20274,6.732320253781545e-07,20.502392857485294
bloods,1,20274,6.732320253781545e-07,20.502392857485294
reconquered,1,20274,6.732320253781545e-07,20.502392857485294
disgracefully,1,20274,6.732320253781545e-07,20.502392857485294
harass,1,20274,6.732320253781545e-07,20.502392857485294
churchbells,1,20274,6.732320253781545e-07,20.502392857485294
disclaimed,1,20274,6.732320253781545e-07,20.502392857485294
omnipresence,1,20274,6.732320253781545e-07,20.502392857485294
subjugating,1,20274,6.732320253781545e-07,20.502392857485294
semibarbarian,1,20274,6.732320253781545e-07,20.502392857485294
enriching,1,20274,6.732320253781545e-07,20.502392857485294
marengo,1,20274,6.732320253781545e-07,20.502392857485294
piedmont,1,20274,6.732320253781545e-07,20.502392857485294
halfcivilized,1,20274,6.732320253781545e-07,20.502392857485294
36000,1,20274,6.732320253781545e-07,20.502392857485294
devaux,1,20274,6.732320253781545e-07,20.502392857485294
bricklaying,1,20274,6.732320253781545e-07,20.502392857485294
wellfeigned,1,20274,6.732320253781545e-07,20.502392857485294
thigh,1,20274,6.732320253781545e-07,20.502392857485294
reconnoitring,1,20274,6.732320253781545e-07,20.502392857485294
fairness,1,20274,6.732320253781545e-07,20.502392857485294
283x300,1,20274,6.732320253781545e-07,20.502392857485294
